BoreName,HydroID,HydroCode,StateBoreID,StatePipeID,StateTerritory,Agency,WCode,BoreDepth,DrilledDepth,Status,DrilledDate,HGUID,HGUNumber,HGUName,NafHGUNumber,AquiferType,FType,Latitude,Longitude,Easting,Northing,Projection,ProjectionZone,CoordMethod,HeightDatum,GALandElev,GALandElevMethod,RefElev,RefElevDesc,RefElevMethod,FTypeClass,ConstructionLog,LithLog,HydrostratLog,WaterLevel,Salinity,AddedBy,Comment,Source,QAQCd_By,QAQC_date,geometry
,10148756,GW040873.3.3,GW040873,3.3,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.6117,143.3774,725531.5,6500145.1,1.0,54.0,UNK,AHD,73.76,LIDAR,73.76,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1067994.850900002 -3491464.9878)
,10148766,GW096134.1.1,GW096134,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2551,145.6667,371733.3,6652189.7,1.0,55.0,MAP,AHD,101.22,LIDAR,101.22,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1298364.888 -3361429.123)
,10148769,GW098205.1.1,GW098205,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2480866,145.6538426,370484.0,6652946.0,1.0,55.0,UNK,AHD,100.3,LIDAR,100.3,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1297231.919199999 -3360516.898800001)
,10148781,GW040874.3.1,GW040874,3.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.5859,143.3802,725857.5,6503003.1,1.0,54.0,UNK,AHD,72.11,LIDAR,72.11,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1068513.907000002 -3488611.8541)
,10148794,GW096109.1.1,GW096109,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.1369,145.8927,393347.3,6665532.6,1.0,55.0,UNK,AHD,104.21,LIDAR,104.21,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1321189.275800001 -3350574.015900001)
,10148795,GW096114.1.1,GW096114,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.1186,145.7685,381363.3,6667435.6,1.0,55.0,UNK,AHD,103.26,LIDAR,103.26,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1309644.537 -3347255.861300001)
,10148799,GW088328.1.1,GW088328,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2979324,145.7613609,380890.0,6647551.0,1.0,55.0,MAP,AHD,99.97,LIDAR,99.97,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1306807.056600001 -3367167.4564)
,10148809,GW096109.1.1,GW096109,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.1369,145.8927,393347.3,6665532.6,1.0,55.0,UNK,AHD,104.21,LIDAR,104.21,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1321189.275800001 -3350574.015900001)
,10148810,GW096112.1.1,GW096112,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.145,145.7979,384225.3,6664541.6,1.0,55.0,UNK,AHD,103.02,LIDAR,103.02,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1312111.169799998 -3350499.6503)
,10148824,GW096114.1.1,GW096114,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.1186,145.7685,381363.3,6667435.6,1.0,55.0,UNK,AHD,103.26,LIDAR,103.26,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1309644.537 -3347255.861300001)
,10148825,GW096136.3.1,GW096136,3.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2603,145.6973,374678.3,6651655.7,1.0,55.0,UNK,AHD,101.28,LIDAR,101.28,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1301198.446800001 -3362319.950300001)
,10148829,GW096137.1.1,GW096137,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2853,145.7364,378475.3,6648923.7,1.0,55.0,MAP,AHD,101.39,LIDAR,101.39,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1304597.8103 -3365504.670299999)
,10148833,GW042423.1.1,GW042423,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.5627,145.1214,319827.3,6617362.9,1.0,55.0,MAP,AHD,95.4,LIDAR,95.4,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1243211.923700001 -3390289.0995)
,10148838,GW040872.3.1,GW040872,3.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.6259,143.4131,728884.5,6498505.1,1.0,54.0,UNK,AHD,73.82,LIDAR,73.82,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1071195.291299999 -3493347.0337)
,10148841,GW042414.1.1,GW042414,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.5027,145.0626,314078.4,6623918.9,1.0,55.0,MAP,AHD,95.52,LIDAR,95.52,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1238346.5491 -3383029.6719)
,10148851,GW098199.2.1,GW098199,2.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2649268,145.722057,377069.0,6651167.0,1.0,55.0,MAP,AHD,101.15,LIDAR,101.15,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1303485.643199999 -3363087.9343)
,10148854,GW040966.1.1,GW040966,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-29.11411,146.43109,444648.69,6779238.171,1.0,55.0,UNK,AHD,140.66531372070312,DEM,140.66531372070312,NGS,DEM,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1385103.244899999 -3242294.3269)
,10148864,GW096111.1.1,GW096111,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.0562,146.0439,407835.2,6674606.6,1.0,55.0,MAP,AHD,103.79,LIDAR,103.79,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1336503.116099998 -3343154.3805)
,10148865,GW096136.2.2,GW096136,2.2,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2603,145.6973,374678.3,6651655.7,1.0,55.0,UNK,AHD,101.28,LIDAR,101.28,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1301198.446800001 -3362319.950300001)
,10148868,GW088212.1.1,GW088212,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2955409,145.7613286,380884.0,6647816.0,1.0,55.0,MAP,AHD,100.22,LIDAR,100.22,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1306832.818 -3366900.635600001)
,10148877,GW096104.1.1,GW096104,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.0299,145.8366,387822.3,6677336.6,1.0,55.0,UNK,AHD,105.32,LIDAR,105.32,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1317171.654899999 -3338070.648800001)
,10148878,GW096107.1.1,GW096107,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.1191,145.967,400486.2,6667571.6,1.0,55.0,UNK,AHD,105.36,LIDAR,105.36,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1328444.777600002 -3349361.0404)
,10148879,GW098203.1.1,GW098203,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.230315,145.6745653,372455.0,6654939.0,1.0,55.0,UNK,AHD,101.42,LIDAR,101.42,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1299406.0405 -3358746.9132)
,10148880,GW096135.4.1,GW096135,4.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2519,145.6791,372923.3,6652561.7,1.0,55.0,MAP,AHD,100.5,LIDAR,100.5,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1299576.7412 -3361198.579399999)
,10148900,GW088333.1.1,GW088333,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2993286,145.7697246,381696.0,6647405.0,1.0,55.0,MAP,AHD,100.11,LIDAR,100.11,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307581.379799999 -3367408.614700001)
,10148909,GW096106.1.1,GW096106,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-29.997,146.0239,405851.3,6681150.5,1.0,55.0,UNK,AHD,105.9,LIDAR,105.9,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1335334.491099998 -3336348.688100001)
,10148913,GW042421.1.1,GW042421,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.4722,145.0387,311717.4,6627252.9,1.0,55.0,MAP,AHD,95.48,LIDAR,95.48,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1236436.918299999 -3379398.0295)
,10148914,GW042425.1.1,GW042425,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.5685,145.1256,320246.3,6616725.9,1.0,55.0,MAP,AHD,94.47,LIDAR,94.47,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1243541.803199999 -3390976.4822)
,10148921,GW042402.1.1,GW042402,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.9085,144.3932,250858.4,6577627.2,1.0,55.0,MAP,AHD,86.12,LIDAR,86.12,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1170687.6855 -3421960.1938)
,10148922,GW042406.1.1,GW042406,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.9493,144.4222,253735.4,6573168.2,1.0,55.0,UNK,AHD,86.21,LIDAR,86.21,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1172974.758900002 -3426775.0649)
,10148937,GW088331.1.1,GW088331,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.3016666,145.7650367,381248.0,6647141.0,1.0,55.0,MAP,AHD,99.9,LIDAR,99.9,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307109.758699998 -3367621.169399999)
,10148941,GW096135.1.1,GW096135,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2519,145.6791,372923.3,6652561.7,1.0,55.0,MAP,AHD,100.5,LIDAR,100.5,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1299576.7412 -3361198.579399999)
,10148954,GW088331.1.1,GW088331,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.3016666,145.7650367,381248.0,6647141.0,1.0,55.0,MAP,AHD,99.9,LIDAR,99.9,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307109.758699998 -3367621.169399999)
,10148960,GW042423.1.1,GW042423,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.5627,145.1214,319827.3,6617362.9,1.0,55.0,MAP,AHD,95.4,LIDAR,95.4,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1243211.923700001 -3390289.0995)
,10148973,GW040892.1.2,GW040892,1.2,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.5815,143.3789,725742.5,6503497.1,1.0,54.0,MAP,AHD,73.09,LIDAR,73.09,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1068435.980900001 -3488110.3992)
,10148976,GW042420.1.1,GW042420,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.4722,145.0387,311717.4,6627252.9,1.0,55.0,MAP,AHD,95.48,LIDAR,95.48,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1236436.918299999 -3379398.0295)
,10148985,GW042418.1.1,GW042418,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.4581,145.0275,310615.4,6628799.9,1.0,55.0,MAP,AHD,94.81,LIDAR,94.81,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1235539.3785 -3377717.7468)
,10149006,GW096103.1.1,GW096103,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.0918,145.8728,391380.3,6670511.6,1.0,55.0,UNK,AHD,103.64,LIDAR,103.64,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1319852.144000001 -3345342.562899999)
,10149007,GW096108.1.1,GW096108,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.191,145.9334,397326.2,6659564.6,1.0,55.0,MAP,AHD,103.87,LIDAR,103.87,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1324384.418499999 -3357023.7371)
,10149008,GW096116.1.1,GW096116,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.0824,145.9558,399369.3,6671629.6,1.0,55.0,UNK,AHD,105.28,LIDAR,105.28,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1327832.265999999 -3345155.143100001)
,10149009,GW040873.2.2,GW040873,2.2,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.6117,143.3774,725531.5,6500145.1,1.0,54.0,UNK,AHD,73.76,LIDAR,73.76,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1067994.850900002 -3491464.9878)
,10149011,GW088334.1.1,GW088334,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2970367,145.7687549,381600.0,6647658.0,1.0,55.0,MAP,AHD,100.08,LIDAR,100.08,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307517.2848 -3367143.3003)
,10149030,GW040873.1.1,GW040873,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.6117,143.3774,725531.5,6500145.1,1.0,54.0,UNK,AHD,73.76,LIDAR,73.76,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1067994.850900002 -3491464.9878)
,10149031,GW040874.1.1,GW040874,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.5859,143.3802,725857.5,6503003.1,1.0,54.0,UNK,AHD,72.11,LIDAR,72.11,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1068513.907000002 -3488611.8541)
,10149033,GW042404.1.1,GW042404,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.9255,144.408,252317.4,6575769.2,1.0,55.0,MAP,AHD,86.99,LIDAR,86.99,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1171896.662599999 -3423991.2785)
,10149037,GW096137.3.3,GW096137,3.3,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2853,145.7364,378475.3,6648923.7,1.0,55.0,MAP,AHD,101.39,LIDAR,101.39,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1304597.8103 -3365504.670299999)
,10149039,GW098205.1.1,GW098205,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2480866,145.6538426,370484.0,6652946.0,1.0,55.0,UNK,AHD,100.3,LIDAR,100.3,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1297231.919199999 -3360516.898800001)
,10149046,GW088337.1.1,GW088337,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.294465,145.7697125,381689.0,6647944.0,1.0,55.0,MAP,AHD,100.22,LIDAR,100.22,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307638.875599999 -3366866.532400001)
,10149050,GW096135.2.1,GW096135,2.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2519,145.6791,372923.3,6652561.7,1.0,55.0,MAP,AHD,100.5,LIDAR,100.5,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1299576.7412 -3361198.579399999)
,10149051,GW096136.1.1,GW096136,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2603,145.6973,374678.3,6651655.7,1.0,55.0,UNK,AHD,101.28,LIDAR,101.28,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1301198.446800001 -3362319.950300001)
,10149054,GW040892.1.1,GW040892,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.5815,143.3789,725742.5,6503497.1,1.0,54.0,MAP,AHD,73.09,LIDAR,73.09,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1068435.980900001 -3488110.3992)
,10149062,GW088214.1.1,GW088214,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2934939,145.7729584,382000.0,6648055.0,1.0,55.0,MAP,AHD,100.28,LIDAR,100.28,UNK,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1307957.6384 -3366791.5485)
,10149070,GW096137.3.1,GW096137,3.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2853,145.7364,378475.3,6648923.7,1.0,55.0,MAP,AHD,101.39,LIDAR,101.39,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1304597.8103 -3365504.670299999)
,10149074,GW040872.2.1,GW040872,2.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.6259,143.4131,728884.5,6498505.1,1.0,54.0,UNK,AHD,73.82,LIDAR,73.82,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1071195.291299999 -3493347.0337)
,10149082,GW096112.1.1,GW096112,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.145,145.7979,384225.3,6664541.6,1.0,55.0,UNK,AHD,103.02,LIDAR,103.02,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1312111.169799998 -3350499.6503)
,10149085,GW088328.1.1,GW088328,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2979324,145.7613609,380890.0,6647551.0,1.0,55.0,MAP,AHD,99.97,LIDAR,99.97,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1306807.056600001 -3367167.4564)
,10149096,GW042416.1.1,GW042416,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.5176,145.0747,315265.3,6622279.9,1.0,55.0,MAP,AHD,95.48,LIDAR,95.48,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1239319.049899999 -3384808.0086)
,10149111,GW096103.1.1,GW096103,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.0918,145.8728,391380.3,6670511.6,1.0,55.0,UNK,AHD,103.64,LIDAR,103.64,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1319852.144000001 -3345342.562899999)
,10149133,GW096134.2.2,GW096134,2.2,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2551,145.6667,371733.3,6652189.7,1.0,55.0,MAP,AHD,101.22,LIDAR,101.22,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1298364.888 -3361429.123)
,10149134,GW096136.3.3,GW096136,3.3,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2603,145.6973,374678.3,6651655.7,1.0,55.0,UNK,AHD,101.28,LIDAR,101.28,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1301198.446800001 -3362319.950300001)
,10149141,GW096137.2.1,GW096137,2.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2853,145.7364,378475.3,6648923.7,1.0,55.0,MAP,AHD,101.39,LIDAR,101.39,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1304597.8103 -3365504.670299999)
,10149145,GW088326.1.1,GW088326,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2942812,145.7655244,381286.0,6647960.0,1.0,55.0,MAP,AHD,100.22,LIDAR,100.22,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307244.909299999 -3366803.1906)
,10149149,GW088327.1.1,GW088327,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2947233,145.7655189,381286.0,6647911.0,1.0,55.0,MAP,AHD,100.21,LIDAR,100.21,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307239.060199998 -3366852.398499999)
,10149150,GW088335.1.1,GW088335,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2970294,145.7698988,381710.0,6647660.0,1.0,55.0,MAP,AHD,100.07,LIDAR,100.07,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307625.579599999 -3367154.194599999)
,10149153,GW096135.3.1,GW096135,3.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2519,145.6791,372923.3,6652561.7,1.0,55.0,MAP,AHD,100.5,LIDAR,100.5,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1299576.7412 -3361198.579399999)
,10149155,GW098199.1.1,GW098199,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2649268,145.722057,377069.0,6651167.0,1.0,55.0,MAP,AHD,101.15,LIDAR,101.15,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1303485.643199999 -3363087.9343)
,10149166,GW096106.1.1,GW096106,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-29.997,146.0239,405851.3,6681150.5,1.0,55.0,UNK,AHD,105.9,LIDAR,105.9,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1335334.491099998 -3336348.688100001)
,10149167,GW096111.1.1,GW096111,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.0562,146.0439,407835.2,6674606.6,1.0,55.0,MAP,AHD,103.79,LIDAR,103.79,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1336503.116099998 -3343154.3805)
,10149168,GW096134.2.1,GW096134,2.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2551,145.6667,371733.3,6652189.7,1.0,55.0,MAP,AHD,101.22,LIDAR,101.22,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1298364.888 -3361429.123)
,10149212,GW040892.1.1,GW040892,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.5815,143.3789,725742.5,6503497.1,1.0,54.0,MAP,AHD,73.09,LIDAR,73.09,NGS,LIDAR,Unknown,0.0,0.0,0.0,1.0,1.0,Neil Symington,,NGIS,,,POINT (1068435.980900001 -3488110.3992)
,10149214,GW088330.1.1,GW088330,1.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.3012335,145.7650422,381248.0,6647189.0,1.0,55.0,MAP,AHD,99.87,LIDAR,99.87,UNK,LIDAR,Unknown,0.0,0.0,0.0,1.0,0.0,Neil Symington,,NGIS,,,POINT (1307115.499000002 -3367572.964600001)
